X,Y,date
30.1000000000001,14.266666667,1987-07-27 00:00:00+00:00
22.142222222,16.968333333,1987-10-01 00:00:00+00:00
38.568055556,14.9252777780001,1987-07-19 00:00:00+00:00
39.0475000000001,15.0700000000001,1987-07-19 00:00:00+00:00
39.462222222,14.273888889,1987-08-16 00:00:00+00:00
1.46666666700003,19.4833333330001,1987-12-03 00:00:00+00:00
1.50000000000006,19.4333333330001,1987-12-06 00:00:00+00:00
1.40000000000003,19.8666666670001,1987-12-13 00:00:00+00:00
-9.99999999999994,19.5000000000001,1987-11-06 00:00:00+00:00
-12.3333333329999,22.833333333,1987-12-19 00:00:00+00:00
-11.05,25.4166666670001,1987-12-19 00:00:00+00:00
-11.033333333,24.966666667,1987-12-19 00:00:00+00:00
-11.0152777779999,24.9877777780001,1987-12-19 00:00:00+00:00
-11.2499999999999,24.8833333330001,1987-12-19 00:00:00+00:00
-12.3333333329999,22.833333333,1987-11-29 00:00:00+00:00
-11.416666667,24.7500000000001,1987-12-20 00:00:00+00:00
23.716666667,15.1,1987-08-10 00:00:00+00:00
9.11666666700006,18.6833333330001,1987-07-10 00:00:00+00:00
9.05000000000007,19.083333333,1987-07-10 00:00:00+00:00
39.2,15.583333333,1987-06-12 00:00:00+00:00
38.3833333330001,17.5500000000001,1987-06-15 00:00:00+00:00
39.2333333330001,15.766666667,1987-06-12 00:00:00+00:00
36.583333333,15.4833333330001,1987-06-07 00:00:00+00:00
3.55000000000007,18.4166666670001,1987-12-10 00:00:00+00:00
42.8147222220001,16.3225,1987-03-30 00:00:00+00:00
43.0613888890001,16.410833333,1987-03-30 00:00:00+00:00
4.58333333300004,18.2500000000001,1987-11-25 00:00:00+00:00
4.75000000000006,18.2,1987-11-27 00:00:00+00:00
5.08333333300004,18.4,1987-11-27 00:00:00+00:00
